074;530;025082
074;530;025077
070;520;008149
070;510;003796
056;510;005819
056;510;005820
056;510;005821
056;510;005822
057;530;010142
071;520;019576
071;520;019577
071;520;019575
071;530;012291
068;520;011613
069;530;021943
069;530;021945
069;520;028189
065;520;011513
065;520;011514
065;520;011515
065;520;011516
065;520;011517
066;530;020370
063;520;008552
047;510;027865
047;510;027868
047;510;027869
047;520;042956
047;510;027870
047;510;027871
047;530;047804
047;530;047803
047;510;027866
047;510;027867
093;510;032828
093;510;032825
093;510;032826
093;510;032827
096;510;026008
096;520;029491
096;520;029492
094;510;010180
094;520;010202
094;510;010181
118;520;023938
118;510;023190
118;510;023191
118;520;023939
118;530;024645
118;510;023192
092;530;026174
092;530;026177
092;530;026175
092;530;026176
097;510;006820
091;520;019385
091;510;020580
102;510;010118
090;530;025398
090;530;025399
117;530;011166
100;510;028567
100;510;028571
100;510;028565
100;510;028566
100;520;033472
100;520;033473
100;520;033474
100;510;028568
100;510;028569
100;520;033475
100;510;028570
113;510;019229
115;520;021205
088;500;010632
088;540;022596
088;540;022597
088;500;010633
088;540;022598
112;510;008309
106;520;011183
106;520;011184
106;530;013721
089;530;019843
089;510;002653
090;520;018248
096;520;029489
096;520;029490
096;520;029493
096;520;029494
096;520;029495
121;510;028073
121;510;028072
121;520;026955
121;520;026956
121;510;028074
121;520;026957
121;520;026958
121;510;028075
119;530;023970
119;510;025853
119;530;023971
119;530;023972
118;510;023189
104;530;010024
105;520;009127
109;520;012630
109;520;012629
115;520;021200
115;520;021201
115;520;021202
115;520;021203
115;520;021204
152;510;013406
152;510;013407
152;510;013408
143;520;017448
144;530;006909
144;530;006911
154;530;008167
154;510;014785
158;510;010186
158;510;010187
148;510;010156
149;520;015019
141;520;021535
141;520;021536
141;540;010670
141;520;021537
124;540;010195
125;520;015145
125;520;015146
125;510;010048
127;510;010072
161;520;012017
162;510;010428
162;510;010429
139;520;015068
140;520;017776
124;540;010196
138;510;025870
138;520;021416
155;530;107015
155;510;174268
155;530;107016
129;510;017452
129;510;017453
129;510;017454
129;510;017455
134;520;009090
147;520;010540
057;530;010142
161;520;012016
126;540;016660
126;530;015561
126;530;015562
126;530;015563
144;530;006910
145;530;014906
142;520;018842
142;520;018844
140;510;022304
140;510;022305
141;540;010669
132;510;017449
142;520;018843
130;530;015364
136;540;010130
194;510;036958
171;520;010483
171;520;010484
179;530;021478
179;530;021475
179;530;021476
179;530;021477
201;510;019638
190;520;024034
191;510;011571
191;510;011570
191;530;016881
191;530;016882
197;530;033193
180;530;170778
175;530;010304
175;510;010298
176;520;018490
194;530;009627
194;510;036957
198;520;016723
167;510;014038
167;520;018293
186;510;010083
186;510;010084
187;530;006779
183;510;010496
184;530;012882
184;530;012883
188;530;031579
188;520;023321
201;520;019682
201;520;019683
201;510;019640
202;520;010990
202;520;010991
202;510;013879
203;530;010157
203;510;010095
203;520;010115
204;520;221541
204;520;221542
176;530;010121
177;510;008819
165;510;005710
166;530;010389
180;510;237383
180;510;237384
180;530;170779
182;510;020379
182;520;025269
182;520;025270
198;520;016722
204;530;173161
201;510;019639
208;510;013260
208;520;013573
208;510;013259
214;530;010256
215;520;022366
219;530;021040
219;520;016594
219;530;021041
219;520;016595
219;530;021039
212;530;022175
239;530;022249
239;510;006826
239;530;022250
239;510;006827
239;530;022248
234;510;023630
234;510;023632
229;580;010095
216;510;040706
216;520;025585
216;520;025588
217;510;011671
218;530;013550
212;530;022176
214;530;010255
241;530;009877
241;530;009878
242;550;006139
242;550;006140
225;520;164066
230;530;010088
220;520;032548
220;520;032545
220;520;032549
220;520;032551
220;520;032550
238;510;028054
238;520;022344
205;530;010280
207;520;077429
216;520;025587
216;510;040707
216;520;025586
216;520;025589
236;520;002970
234;510;023633
234;510;023634
234;510;023631
238;520;022345
238;520;022346
238;510;028055
245;520;013009
248;530;013303
248;510;011242
248;510;011243
249;560;005771
249;560;005772
249;570;006033
250;530;010448
250;530;010449
250;530;010450
250;530;010452
250;530;010453
250;530;010451
250;540;010317
210;520;096035
211;510;013425
220;520;032546
220;520;032547
221;530;012707
222;580;005241
448;510;010330
449;530;010390
449;510;010583
492;510;010214
483;520;010397
484;520;010214
484;520;010213
485;530;010392
485;530;010393
485;530;010394
477;520;010211
464;510;010555
465;530;010185
473;520;010378
473;520;010379
473;520;010377
481;530;010547
441;510;009880
441;510;009881
441;510;009882
497;540;010224
497;540;010225
440;530;009457
475;510;010523
475;510;010524
475;510;010525
475;510;010526
475;510;010527
476;510;010673
486;520;010295
487;530;010755
487;530;010748
487;530;010749
487;530;010750
487;530;010751
487;530;010752
487;530;010753
482;510;010508
482;510;010510
482;510;010509
468;530;010276
468;530;010277
469;510;010982
469;510;010981
469;510;010983
469;510;010979
469;510;010980
471;530;010363
471;510;010175
489;520;010232
489;520;010233
489;520;010234
490;510;010191
